guid（新生产链路）,ID（旧生产链路）,学科,年级,册次,章节,课程名称,内容类型,一句话介绍,url,其它tab,,学名确认版,url确认版,封面压图压缩前url,封面压图压缩后url
e73ffeeca115477590fc4d3832acaf6a,,语文,三年级,下册,第四单元,元日,古诗词,没发明春联前，古人过年门口挂什么？,https://cdn-private.sm.cn/souti-imgs-lasting/2703d53e9ba446aebc4cc9d5ed6ad854.jpg,必背古诗;教材精讲,,元日,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_8e77506c897b0fd2bafcbb7e3062e4c8.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/6d69b15ec05fbd8f3c12e5dedb215bf4.png,https://cdn-private.sm.cn/souti-imgs-lasting/6d69b15ec05fbd8f3c12e5dedb215bf4.jpg
37f72bb4d7764c96a0a7f0238a02453a,,语文,三年级,下册,第四单元,清明,古诗词,杜牧苦寻的杏花村，历史上真的存在吗？,https://cdn-private.sm.cn/souti-imgs-lasting/746215ccc8684280a6d18fa538261980.jpg,必背古诗;教材精讲,,清明,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_fcab18e521d906e5187bb49674172884.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/2033883fa56be6e7556da010e4ff794b.png,https://cdn-private.sm.cn/souti-imgs-lasting/2033883fa56be6e7556da010e4ff794b.jpg
2cbc3fa3aca041fe8e6d2435a19e96bb,,语文,三年级,下册,第四单元,纸的发明,课文,一张薄纸，承载千年智慧，改变整个世界。,https://cdn-private.sm.cn/souti-imgs-lasting/0bf6fc3187d54a6ea83336152b126609.jpg,教材精讲,,纸的发明,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_ed000ac08d78ce79afaedb0beb51306d.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/0177321b830d10d46f79c58601d6962b.png,https://cdn-private.sm.cn/souti-imgs-lasting/0177321b830d10d46f79c58601d6962b.jpg
bd3d06b78c0c49568bc7bf48d1d257fc,,语文,三年级,下册,第四单元,赵州桥,课文,没桥墩还挖4个洞，赵州桥凭什么千年不倒？,https://cdn-private.sm.cn/souti-imgs-lasting/c77cbf58f28a68e6028ceca39a3e3ae8_topxise.jpg,教材精讲,,赵州桥,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_0615b148c60f6c30dccede135d1a1a4c.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/5d86d2a2290e963e53c011d3a1fc9f15.png,https://cdn-private.sm.cn/souti-imgs-lasting/5d86d2a2290e963e53c011d3a1fc9f15.jpg
82a19125cf2a40dca82e0bf441c33bd7,,语文,四年级,下册,第一单元,三月桃花水,课文,一条河为什么长出了一千朵桃花？,https://cdn-private.sm.cn/souti-imgs-lasting/c74c59df270f283eccf2abf5e15c4a76_topxise.jpg,教材精讲,,三月桃花水,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_a8ec895c3d29cf6fd5ad44f93f3b8425.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/5e651f68b1eefdf5598e3ac00ab18876.png,https://cdn-private.sm.cn/souti-imgs-lasting/5e651f68b1eefdf5598e3ac00ab18876.jpg
c5609b1e26f847b38d0929e6a4cd4cf1,,语文,四年级,下册,第一单元,乡下人家,课文,深夜瓜架传怪声，为何让人睡更香？,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_4b5c0780a78d9cb396f19821f545b8c7_topxise.jpg,教材精讲,,乡下人家,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_242a5f3b7fcec5bb84db003c68aa84db.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/67bde50b067bfd7cbe65aa8516cfe47a.png,https://cdn-private.sm.cn/souti-imgs-lasting/67bde50b067bfd7cbe65aa8516cfe47a.jpg
babb6cab6f594c8cb316a94afe525e62,,语文,四年级,下册,第一单元,我的乐园,写作,,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_af0884e98e5bdd3241e51795e0fb896e_topxise.jpg,教材精讲,,我的乐园,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_301e7dd1c0b8d40dcad06757fd4b45af.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/0280788066c7f39196acba6b81dfe0d1.png,https://cdn-private.sm.cn/souti-imgs-lasting/0280788066c7f39196acba6b81dfe0d1.jpg
fecbb9dea0ef4a078f0d651982caf17e,,语文,四年级,下册,第一单元,卜算子·咏梅,古诗词,悬崖上冻得全是冰，为什么还有花在开？,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_a556b10363f250f50d0e51db8f5490a9_topxise.jpg,必背古诗;教材精讲,,卜算子·咏梅,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_39742261a47244bf776bc6c9ee398a83.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/b87f737028d3350365f8631ba5df3cc4.png,https://cdn-private.sm.cn/souti-imgs-lasting/b87f737028d3350365f8631ba5df3cc4.jpg
043031b378b2463a95ab34e3d02fab39,,语文,四年级,下册,第一单元,四时田园杂兴（其二十五）,古诗词,梅子黄杏子肥，为何大白天村里却空无一人？,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_ac433c1e25102a03639f7ff680a7d614_topxise.jpg,必背古诗;教材精讲,,四时田园杂兴（其二十五）,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_f055843e63c9c32246c8aa33222f29f2.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/c1a1b98f08ef5a0f2500ab8073ef7955.png,https://cdn-private.sm.cn/souti-imgs-lasting/c1a1b98f08ef5a0f2500ab8073ef7955.jpg
bc94116ae5d348d69409208c3098a045,,语文,四年级,下册,第一单元,天窗,课文,隔着天窗看风雨，为何更加真实？,https://cdn-private.sm.cn/souti-imgs-lasting/43ff27d5ff63a22fb772f7e54a324e36_topxise.jpg,教材精讲,,天窗,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_0eb856537480b2ff8fede4fc82a92b2e.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/a9be9df4b9b62edbb145927c3bc302c2.png,https://cdn-private.sm.cn/souti-imgs-lasting/a9be9df4b9b62edbb145927c3bc302c2.jpg
8f4ea7da5913441882a0162c980abbcb,,语文,四年级,下册,第一单元,宿新市徐公店,古诗词,800年前的杨万里，竟在诗里写出了隐身术？,https://cdn-private.sm.cn/souti-imgs-lasting/419609a70f54ed09a76b432f9cd6992b_topxise.jpg,必背古诗;教材精讲,,宿新市徐公店,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_3b65e7d3ed526de45eb277df655d7db9.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/8f5f7c2aaa73f41e4d06509f1f5773b5.png,https://cdn-private.sm.cn/souti-imgs-lasting/8f5f7c2aaa73f41e4d06509f1f5773b5.jpg
7b12d521c6c74404bc9515527f5d152a,,语文,四年级,下册,第一单元,清平乐·村居,古诗词,"古人的""摸鱼""方式：卧在溪头，啃莲蓬。",https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_ef3b02771045234bf4033f62a482d0fd_topxise.jpg,必背古诗;教材精讲,,清平乐·村居,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_a843039630e8cc56584e441adbb226bd.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/7177f5ec78c00d391f32c965a76da55d.png,https://cdn-private.sm.cn/souti-imgs-lasting/7177f5ec78c00d391f32c965a76da55d.jpg
5b9fbacb46a64bb7b01b8f39e46ebc24,,语文,四年级,下册,第七单元,“诺曼底号”遇难记,课文,船沉了，他救了所有人，可他却永沉大海。,https://cdn-private.sm.cn/souti-imgs-lasting/de5d8fd94a3b469982d92a96b8badc0c.jpg,教材精讲,,“诺曼底号”遇难记,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_1efe17cca596ddb91a9acded748fba66.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/09b9bbc47b032134959c69b9b208f227.png,https://cdn-private.sm.cn/souti-imgs-lasting/09b9bbc47b032134959c69b9b208f227.jpg
2b157844bd5041ef9c35dc946de3856c,,语文,四年级,下册,第七单元,我的“自画像”,写作,,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_ddf6858b085d7dc511eeb35a22cfb28e_topxise.jpg,教材精讲,,我的“自画像”,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_5cc6386b21f8324ae90c5dacd12e12ed.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/3e45dbd092fe31b139f712af344a7a46.png,https://cdn-private.sm.cn/souti-imgs-lasting/3e45dbd092fe31b139f712af344a7a46.jpg
95bb48fdcfcc4d839c65874bc7965baa,,语文,四年级,下册,第七单元,塞下曲,古诗词,月黑风高夜，保家卫国时,https://cdn-private.sm.cn/souti-imgs-lasting/b5e29f1525964c4dac50d1e2021ca0de.jpg,必背古诗;教材精讲,,塞下曲,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_b281f4105134371f1c93551c61182b53.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/0fdf00fe89cbf6fa80b390cce9850c45.png,https://cdn-private.sm.cn/souti-imgs-lasting/0fdf00fe89cbf6fa80b390cce9850c45.jpg
77450165f55747a9afa3e0aa12e33c63,,语文,四年级,下册,第七单元,墨梅,古诗词,天天在池边洗砚台，岸边的树竟变成了这样！,https://cdn-private.sm.cn/souti-imgs-lasting/723d9d036ebe4abaa15dabd94c9742a3.jpg,必背古诗;教材精讲,,墨梅,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_209b49eef58d158efda690bac2af4b1e.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/c79884b475c7f9893b35f385c6f61f74.png,https://cdn-private.sm.cn/souti-imgs-lasting/c79884b475c7f9893b35f385c6f61f74.jpg
ae386fd18ceb44e6a51ac43740ec6fcd,,语文,四年级,下册,第七单元,挑山工,课文,多走一倍路还负重，但比空手游客先登顶？,https://cdn-private.sm.cn/souti-imgs-lasting/72354b228e454c409b5d94151243c8cf.jpg,教材精讲,,挑山工,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_b6f585fd161c12cfc48501fffea5c800.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/01e77abd69b38485ac9f4176deae8cc4.png,https://cdn-private.sm.cn/souti-imgs-lasting/01e77abd69b38485ac9f4176deae8cc4.jpg
0d57df22e0b2488b98d336dd65721056,,语文,四年级,下册,第七单元,祖国，我终于回来了,课文,跨越万里归途，只为“祖国，我回来了”。,https://cdn-private.sm.cn/souti-imgs-lasting/90c3141d6a494c098875561dd3c9c75c.jpg,教材精讲,,祖国，我终于回来了,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_fc73c1370fc28cfb20e16287256d759c.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/43d3bd9c049d13762bdfc123a8eec26e.png,https://cdn-private.sm.cn/souti-imgs-lasting/43d3bd9c049d13762bdfc123a8eec26e.jpg
83d8d4f562e64293955d9052359bfe0f,,语文,四年级,下册,第七单元,芙蓉楼送辛渐,古诗词,遭遇职场诽谤，看王昌龄如何用七个字回击。,https://cdn-private.sm.cn/souti-imgs-lasting/99a2628123ba495998e263b7943370d3.jpg,必背古诗;教材精讲,,芙蓉楼送辛渐,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_2e73e4f7707ff21a2598cd09c548939a.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/f9b0da5556009e38ab8c1fc1246c1870.png,https://cdn-private.sm.cn/souti-imgs-lasting/f9b0da5556009e38ab8c1fc1246c1870.jpg
d2f14c99ed4b45f091734c1315438855,,语文,四年级,下册,第七单元,黄继光,课文,胸膛挡住枪口，英雄用生命换来胜利曙光。,https://cdn-private.sm.cn/souti-imgs-lasting/acedd7cb55fb458b9b918c0f424e5c43.jpg,教材精讲,,黄继光,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_fed51adbe5c2d72b0b78bd33ca0337de.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/737860206f07c9c0ae472600f6b3bb97.png,https://cdn-private.sm.cn/souti-imgs-lasting/737860206f07c9c0ae472600f6b3bb97.jpg
3023e51841b645de8a0984f31ab579eb,,语文,四年级,下册,第三单元,《繁星》短诗三首,课文,长大后才读懂，原来唯一的避风港在这里。,https://cdn-private.sm.cn/souti-imgs-lasting/e402b76dadd9021afd52d27d409c5bb9_topxise.jpg,教材精讲,,《繁星》短诗三首,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_03be8ca2982c23566e968bc69a95a11c.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/ed355c2de5608fedcb5ed3ed1f928a45.png,https://cdn-private.sm.cn/souti-imgs-lasting/ed355c2de5608fedcb5ed3ed1f928a45.jpg
d0a6d9139cc845eaa9c614390322b044,,语文,四年级,下册,第三单元,在天晴了的时候,课文,天晴后为什么要赤脚踏泥？,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_470bf2c995a7a24b76be74c4b5714797_topxise.jpg,教材精讲,,在天晴了的时候,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_1d43d04357b2dca65deb4752a563c110.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/5db5c7c3acef7c38c50b6e878292ead5.png,https://cdn-private.sm.cn/souti-imgs-lasting/5db5c7c3acef7c38c50b6e878292ead5.jpg
1872e6ca79ba42ad848a9fb2dfccb61a,,语文,四年级,下册,第三单元,白桦,课文,俄罗斯诗人用一棵树，写出从未见过的冬天。,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_7c1ec56850f42af1f6cbd428f7349555_topxise.jpg,教材精讲,,白桦,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_7245273b131dbdcaa751910156ee1fd4.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/f83b515a88e1192ffb2d2e852bfa88eb.png,https://cdn-private.sm.cn/souti-imgs-lasting/f83b515a88e1192ffb2d2e852bfa88eb.jpg
74161d7dab3f47509b986d3645f5e810,,语文,四年级,下册,第三单元,绿,课文,连风和阳光都是绿色的？艾青这脑洞太绝！,https://cdn-private.sm.cn/souti-imgs-lasting/29b06487de9475f37db8e7d972d6c9e0_topxise.jpg,教材精讲,,绿,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_c091176c1b0e5e9fc1928134790c676a.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/4b47cf4d32c517f7572f4bbea1f6071f.png,https://cdn-private.sm.cn/souti-imgs-lasting/4b47cf4d32c517f7572f4bbea1f6071f.jpg
026ac558a614497a9eb5dff03fccd8f9,,语文,四年级,下册,第二单元,我的奇思妙想,写作,,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_51c08b6620c0749ff9fb81e540be3e87_topxise.jpg,教材精讲,,我的奇思妙想,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_03eb2df976afa3056e8bec6d0106b35c.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/2e2be921d57f644726c0ac18f0ab0bd8.png,https://cdn-private.sm.cn/souti-imgs-lasting/2e2be921d57f644726c0ac18f0ab0bd8.jpg
d111d3ada3554d938a69f121d1bf1171,,语文,四年级,下册,第二单元,千年梦圆在今朝,课文,从万户飞天到神舟升空，千年梦想终成现实。,https://cdn-private.sm.cn/souti-imgs-lasting/b98c248bbeb777433400b3fc117e4ec3_topxise.jpg,教材精讲,,千年梦圆在今朝,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_591e58a185898de84c6ed4470ff1568d.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/3209810b7ead019c2999bb95bdbac6d5.png,https://cdn-private.sm.cn/souti-imgs-lasting/3209810b7ead019c2999bb95bdbac6d5.jpg
915e064d6f0646b5b2f6836f33e8c036,,语文,四年级,下册,第二单元,江畔独步寻花,古诗词,江畔独步寻花,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_ac19247d2775a44d22679290e6c522cd_topxise.jpg,必背古诗;教材精讲,,江畔独步寻花,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_9beb6782a8664da2a8b7a0f6f2ab85de.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/49785eb3627eb4c7f4aa069efe2f119a.png,https://cdn-private.sm.cn/souti-imgs-lasting/49785eb3627eb4c7f4aa069efe2f119a.jpg
e077d439807d47849d1a30d5af55c9eb,,语文,四年级,下册,第二单元,琥珀,课文,几万年前的一顿午餐，为何到现在都没吃完？,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_ac3f2e5fe49ab3ad6c3f8c8f9a93312d_topxise.jpg,教材精讲,,琥珀,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_c43644480e1c068a1ec4fe6f6c65cce2.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/974b75f00874a4672e66e308c843ae5c.png,https://cdn-private.sm.cn/souti-imgs-lasting/974b75f00874a4672e66e308c843ae5c.jpg
3a45b07a145145fd9e424e7a27950acf,,语文,四年级,下册,第二单元,纳米技术就在我们身边,课文,比钢铁结实百倍，它能带你坐电梯上太空？,https://cdn-private.sm.cn/souti-imgs-lasting/346c20952c71429cb258f1a1e9b55e78.jpg,教材精讲,,纳米技术就在我们身边,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_921d95866aa5e8da29d2fb6c675129a4.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/cac02a030f2e01c21d7f7d5e7891bc6e.png,https://cdn-private.sm.cn/souti-imgs-lasting/cac02a030f2e01c21d7f7d5e7891bc6e.jpg
2d2112e326854057a5ba0aa7a9b4b9fc,,语文,四年级,下册,第二单元,飞向蓝天的恐龙,课文,第一只恐龙只有狗那么大？后来发生了啥？,https://cdn-private.sm.cn/souti-imgs-lasting/ec3235814423be50276595f165012e69_topxise.jpg,教材精讲,,飞向蓝天的恐龙,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_76faf5fc7eef8659504102f08cf2d182.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/3e07a1017a72ce3dd51382dced8c34ee.png,https://cdn-private.sm.cn/souti-imgs-lasting/3e07a1017a72ce3dd51382dced8c34ee.jpg
9d2cee7fc4c943b0b20abae970db7972,,语文,四年级,下册,第五单元,七月的天山,课文,天山深处的野花居然长得比马还要高？,https://cdn-private.sm.cn/souti-imgs-lasting/d85de39874f44bb9b193157ff75bec6d.jpg,教材精讲,,七月的天山,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_20a46e067735b8319ebf54abd7d083fc.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/b194a4f2455ecfe2d629a41093d51526.png,https://cdn-private.sm.cn/souti-imgs-lasting/b194a4f2455ecfe2d629a41093d51526.jpg
6e6442c221cd432c9699912a49c72628,,语文,四年级,下册,第五单元,游____,写作,,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_0db163e403ff6870125315a200e1cfa0_topxise.jpg,教材精讲,,游____,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_1d2c25fac9ee8a4252094d30207f9a65.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/c2096ce2ff8c7c435be49c058322c0a1.png,https://cdn-private.sm.cn/souti-imgs-lasting/c2096ce2ff8c7c435be49c058322c0a1.jpg
96e2a1710f4840b188dedb18142ef390,,语文,四年级,下册,第五单元,海上日出,课文,海上日出一瞬间，天和水竟分不清了。,https://cdn-private.sm.cn/souti-imgs-lasting/acacc166926b441c8d5650c31b4704e3.jpg,教材精讲,,海上日出,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_258a8e28b9747dd09f9b6d439ef1fbd8.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/a0aba2603126f59c4eb6ac398b880537.png,https://cdn-private.sm.cn/souti-imgs-lasting/a0aba2603126f59c4eb6ac398b880537.jpg
e5be67debdce460c88da52b0dc7e2b8a,,语文,四年级,下册,第五单元,记金华的双龙洞,课文,这个景区坐船不许坐着，只能平躺着？,https://cdn-private.sm.cn/souti-imgs-lasting/efdb3043c2f14d499365995f9892b204.jpg,教材精讲,,记金华的双龙洞,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_b1a3050df1bbc06a9377fb88ca3a637e.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/4484f0ca5dc3457f57168d5099f196f6.png,https://cdn-private.sm.cn/souti-imgs-lasting/4484f0ca5dc3457f57168d5099f196f6.jpg
835128461b72435b800653c64bde523c,,语文,四年级,下册,第五单元,颐和园,课文,颐和园长廊几千幅画，竟找不出两幅相同的？,https://cdn-private.sm.cn/souti-imgs-lasting/2d9a4fe287bcb0a8f1779318e1195532_topxise.jpg,教材精讲,,颐和园,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_965c9e546580c29eac68c5fc81a8fe1a.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/0274b5c196c10734e4251750a9cc9dc6.png,https://cdn-private.sm.cn/souti-imgs-lasting/0274b5c196c10734e4251750a9cc9dc6.jpg
7f5d03f508ee481fa2fecac82b55ba8f,,语文,四年级,下册,第八单元,故事新编,写作,,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_4a943231ad376a5692471b5ad955d993_topxise.jpg,教材精讲,,故事新编,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_c43229901912a45c11b6ff21e6278b67.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/56d5faa54f1285e3269b51fbf54a1991.png,https://cdn-private.sm.cn/souti-imgs-lasting/56d5faa54f1285e3269b51fbf54a1991.jpg
f64974025fe3425c849ea034f0ea3943,,语文,四年级,下册,第八单元,宝葫芦的秘密（节选）,课文,一个能实现所有愿望的宝葫芦，你想要吗？,https://cdn-private.sm.cn/souti-imgs-lasting/0eab0980aa82462b9765dba41a9aa260.jpg,教材精讲,,宝葫芦的秘密（节选）,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_49460dd79c1220c821f52df9a0fbb39a.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/c347ad8d11f1af988e51d13d676af1ad.png,https://cdn-private.sm.cn/souti-imgs-lasting/c347ad8d11f1af988e51d13d676af1ad.jpg
8e7ad6f89c83490a96a61395cdde750a,,语文,四年级,下册,第八单元,巨人的花园,课文,全城都在过春天，为何只有他家还在下大雪？,https://cdn-private.sm.cn/souti-imgs-lasting/98c3042843e14df7964973149e99aea4.jpg,教材精讲,,巨人的花园,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_ee55507dfd9d9dc8acb28cd496f54c27.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/07b0d6e8087ae64b7b7fa31fbd7f0cec.png,https://cdn-private.sm.cn/souti-imgs-lasting/07b0d6e8087ae64b7b7fa31fbd7f0cec.jpg
3a6fdbfd04e949cf92029d1e5ea5ff85,,语文,四年级,下册,第八单元,海的女儿,课文,为了爱，她用声音换来了双腿。,https://cdn-private.sm.cn/souti-imgs-lasting/29b9eb25c7194c98975e0e12e27a7bd1.jpg,教材精讲,,海的女儿,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_4e2059789b23901d6b57c984659a9bb7.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/bd826275f712cfd65353e973b9893993.png,https://cdn-private.sm.cn/souti-imgs-lasting/bd826275f712cfd65353e973b9893993.jpg
05ab78d25d51491b8e95f1d4cc0b3248,,语文,四年级,下册,第六单元,我学会了____,写作,,https://cdn-private.sm.cn/souti-imgs-lasting/sd_b59b4184735336c9195750606e8bf87a_topxise.jpg,教材精讲,,我学会了____,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_660da08e5962559e3650a78f5f614561.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/70d2337eab43db217415fd61fa6714a1.png,https://cdn-private.sm.cn/souti-imgs-lasting/70d2337eab43db217415fd61fa6714a1.jpg
dfc7118f2ca64619baac6f7c40b0aa99,,语文,四年级,下册,第六单元,囊萤夜读,文言文,几十只萤火虫装进袋子，真的能看清字吗？,https://cdn-private.sm.cn/souti-imgs-lasting/3abc862cdd1445c0b8fd40a5524005ea.jpg,必背古诗;教材精讲,,囊萤夜读,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_5579a9d5dde547d1b664859843b172e3.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/37eac594903938c9611f520dbdccff31.png,https://cdn-private.sm.cn/souti-imgs-lasting/37eac594903938c9611f520dbdccff31.jpg
